date,state,avg_temp_c,rainfall_mm,humidity_pct,wind_speed_mps
1975-01,Haryana,27.14,17.21,67.07,5.36
1975-02,Haryana,29.18,4.35,73.57,2.85
1975-03,Haryana,29.09,19.04,57.19,4.29
1975-04,Haryana,29.8,7.48,47.87,5.95
1975-05,Haryana,28.01,23.85,82.44,5.22
1975-06,Haryana,23.58,22.9,71.49,2.46
1975-07,Haryana,19.82,46.76,51.2,5.12
1975-08,Haryana,18.32,1.52,83.31,5.44
1975-09,Haryana,18.21,4.54,64.79,5.89
1975-10,Haryana,19.66,1.96,50.82,4.52
1975-11,Haryana,20.92,16.71,56.04,5.2
1975-12,Haryana,25.36,22.15,70.29,2.95
1976-01,Haryana,28.35,29.84,52.96,5.64
1976-02,Haryana,29.72,8.35,75.75,2.34
1976-03,Haryana,29.82,20.07,46.94,1.92
1976-04,Haryana,28.34,24.29,75.86,4.14
1976-05,Haryana,26.62,11.63,72.55,5.51
1976-06,Haryana,23.57,17.99,80.54,4.16
1976-07,Haryana,21.4,43.36,74.82,2.59
1976-08,Haryana,18.49,23.76,60.51,4.16
1976-09,Haryana,17.17,15.73,69.32,1.25
1976-10,Haryana,17.55,9.27,67.76,5.59
1976-11,Haryana,20.49,22.27,45.28,4.05
1976-12,Haryana,24.74,18.35,71.88,1.76
1977-01,Haryana,28.46,35.42,70.79,3.63
1977-02,Haryana,26.6,25.93,49.99,4.55
1977-03,Haryana,29.85,13.44,64.77,2.35
1977-04,Haryana,32.07,18.08,60.73,4.39
1977-05,Haryana,25.64,39.22,68.19,1.57
1977-06,Haryana,21.35,58.77,72.92,5.05
1977-07,Haryana,21.84,25.28,49.19,4.72
1977-08,Haryana,20.39,14.44,47.29,5.07
1977-09,Haryana,18.92,6.38,45.03,3.06
1977-10,Haryana,17.9,15.37,68.23,1.95
1977-11,Haryana,20.65,53.31,50.29,1.09
1977-12,Haryana,24.56,4.55,71.47,2.83
1978-01,Haryana,27.78,19.26,68.69,5.21
1978-02,Haryana,29.5,18.15,75.02,2.26
1978-03,Haryana,30.62,36.08,52.72,2.11
1978-04,Haryana,29.02,24.61,67.8,1.61
1978-05,Haryana,28.73,15.85,66.71,3.4
1978-06,Haryana,24.18,9.97,77.18,4.17
1978-07,Haryana,21.08,23.96,81.15,2.77
1978-08,Haryana,19.18,9.39,69.24,5.66
1978-09,Haryana,18.48,5.81,65.98,3.63
1978-10,Haryana,17.79,4.54,81.69,2.4
1978-11,Haryana,20.12,8.87,52.19,5.95
1978-12,Haryana,23.76,51.45,67.8,4.52
1979-01,Haryana,27.99,35.88,47.13,1.86
1979-02,Haryana,30.85,2.02,83.05,4.56
1979-03,Haryana,29.79,6.15,49.52,5.22
1979-04,Haryana,27.83,10.94,61.97,5.77
1979-05,Haryana,26.94,34.08,47.57,4.01
1979-06,Haryana,25.89,8.08,72.35,1.55
1979-07,Haryana,19.83,6.68,84.04,3.38
1979-08,Haryana,18.15,3.7,70.07,5.16
1979-09,Haryana,15.66,24.58,45.73,3.38
1979-10,Haryana,17.93,11.73,79.94,4.04
1979-11,Haryana,21.55,28.86,47.9,5.61
1979-12,Haryana,25.98,20.56,82.85,2.39
1980-01,Haryana,25.38,5.87,59.12,2.68
1980-02,Haryana,28.89,9.51,49.79,1.81
1980-03,Haryana,30.55,14.72,50.4,3.42
1980-04,Haryana,27.95,22.78,65.99,5.1
1980-05,Haryana,28.05,12.44,61.8,1.63
1980-06,Haryana,22.88,24.28,64.07,4.24
1980-07,Haryana,20.65,8.45,79.46,2.53
1980-08,Haryana,19.04,32.87,52.08,1.84
1980-09,Haryana,19.62,11.9,50.87,3.95
1980-10,Haryana,19.06,11.62,82.19,4.84
1980-11,Haryana,19.79,58.69,69.13,4.16
1980-12,Haryana,24.34,6.43,49.68,5.92
1981-01,Haryana,27.7,9.97,84.57,1.38
1981-02,Haryana,30.31,13.97,62.01,3.05
1981-03,Haryana,30.31,53.75,68.97,4.3
1981-04,Haryana,29.69,44.18,79.46,1.25
1981-05,Haryana,26.88,41.55,63.65,3.35
1981-06,Haryana,22.59,17.34,70.83,4.5
1981-07,Haryana,21.13,21.31,76.22,3.78
1981-08,Haryana,20.23,13.28,72.32,5.67
1981-09,Haryana,19.43,7.34,74.26,1.72
1981-10,Haryana,18.5,13.02,52.22,1.62
1981-11,Haryana,21.2,32.34,54.41,5.17
1981-12,Haryana,23.69,4.14,81.15,1.85
1982-01,Haryana,28.64,30.44,75.82,5.96
1982-02,Haryana,29.83,5.94,67.02,1.26
1982-03,Haryana,29.61,22.88,64.26,2.47
1982-04,Haryana,29.74,31.62,80.32,1.09
1982-05,Haryana,28.57,7.52,53.48,2.8
1982-06,Haryana,25.05,28.15,52.05,4.45
1982-07,Haryana,20.66,9.89,77.62,5.27
1982-08,Haryana,17.62,26.28,54.24,5.24
1982-09,Haryana,19.47,3.25,63.15,3.4
1982-10,Haryana,16.66,11.58,49.66,3.32
1982-11,Haryana,20.05,12.49,82.56,4.8
1982-12,Haryana,24.1,13.45,82.31,4.35
1983-01,Haryana,28.75,15.87,75.9,3.92
1983-02,Haryana,29.04,14.59,80.45,5.7
1983-03,Haryana,29.61,13.64,81.99,1.01
1983-04,Haryana,28.8,14.3,70.16,2.97
1983-05,Haryana,26.66,18.33,53.22,2.05
1983-06,Haryana,22.98,26.27,52.73,2.29
1983-07,Haryana,22.66,22.93,67.39,4.06
1983-08,Haryana,19.68,67.89,71.34,3.51
1983-09,Haryana,19.07,25.99,67.03,2.12
1983-10,Haryana,17.19,22.49,48.1,1.99
1983-11,Haryana,22.51,7.77,50.5,3.8
1983-12,Haryana,23.75,10.69,61.46,2.88
1984-01,Haryana,25.36,12.28,59.54,3.81
1984-02,Haryana,29.76,14.83,63.09,5.15
1984-03,Haryana,28.23,35.51,69.26,2.5
1984-04,Haryana,29.65,12.92,54.28,3.74
1984-05,Haryana,26.22,31.16,54.01,3.18
1984-06,Haryana,23.47,9.12,52.99,2.38
1984-07,Haryana,20.5,19.5,74.77,1.24
1984-08,Haryana,19.35,23.22,47.27,5.19
1984-09,Haryana,17.04,66.7,70.07,1.95
1984-10,Haryana,19.27,14.43,75.46,2.99
1984-11,Haryana,22.28,12.49,63.68,2.47
1984-12,Haryana,26.0,46.2,61.38,2.18
1985-01,Haryana,27.47,21.62,50.65,3.48
1985-02,Haryana,28.06,4.79,76.34,1.43
1985-03,Haryana,28.82,20.06,69.32,5.85
1985-04,Haryana,29.74,1.74,70.63,3.98
1985-05,Haryana,28.98,49.8,74.67,1.85
1985-06,Haryana,24.16,5.09,71.35,2.64
1985-07,Haryana,21.02,2.58,72.84,4.94
1985-08,Haryana,18.23,32.84,47.46,5.39
1985-09,Haryana,16.22,15.22,62.18,2.21
1985-10,Haryana,18.6,17.23,64.82,5.92
1985-11,Haryana,20.5,5.71,68.52,1.15
1985-12,Haryana,24.05,13.91,78.83,1.77
1986-01,Haryana,28.03,19.84,68.5,3.57
1986-02,Haryana,29.68,24.05,83.34,1.62
1986-03,Haryana,28.92,3.29,48.23,4.18
1986-04,Haryana,28.42,6.56,61.04,5.92
1986-05,Haryana,28.22,2.78,55.16,2.35
1986-06,Haryana,24.36,39.41,65.34,1.01
1986-07,Haryana,21.95,28.32,54.33,5.02
1986-08,Haryana,19.73,29.62,54.3,2.32
1986-09,Haryana,16.22,9.83,51.53,5.11
1986-10,Haryana,19.43,13.31,70.25,3.57
1986-11,Haryana,20.34,17.01,56.35,2.03
1986-12,Haryana,24.81,10.15,79.32,5.44
1987-01,Haryana,27.18,32.44,56.43,5.59
1987-02,Haryana,28.91,20.57,76.88,5.3
1987-03,Haryana,31.75,46.78,81.38,5.8
1987-04,Haryana,28.44,3.37,68.1,4.28
1987-05,Haryana,27.48,8.63,79.0,1.8
1987-06,Haryana,24.59,33.66,65.35,3.33
1987-07,Haryana,22.42,3.49,79.32,2.95
1987-08,Haryana,18.47,2.31,55.16,2.43
1987-09,Haryana,17.89,55.15,45.47,4.91
1987-10,Haryana,18.49,16.1,49.6,3.87
1987-11,Haryana,20.74,10.03,49.69,1.55
1987-12,Haryana,22.37,10.18,60.9,4.77
1988-01,Haryana,26.21,30.05,53.47,4.42
1988-02,Haryana,31.54,21.45,82.45,4.39
1988-03,Haryana,30.68,18.51,80.48,3.12
1988-04,Haryana,29.47,42.99,77.75,5.17
1988-05,Haryana,25.72,9.43,46.21,3.81
1988-06,Haryana,24.6,52.21,64.78,5.13
1988-07,Haryana,20.55,20.22,69.71,1.55
1988-08,Haryana,16.72,43.8,64.47,5.25
1988-09,Haryana,16.88,29.29,67.53,4.06
1988-10,Haryana,18.72,32.8,59.47,5.59
1988-11,Haryana,20.48,5.12,48.79,3.37
1988-12,Haryana,22.52,9.25,45.19,2.22
1989-01,Haryana,26.13,12.57,77.47,1.36
1989-02,Haryana,29.66,19.02,51.26,4.6
1989-03,Haryana,28.74,43.44,81.9,5.23
1989-04,Haryana,28.94,21.09,74.33,2.17
1989-05,Haryana,28.9,16.33,59.93,5.57
1989-06,Haryana,25.86,31.08,72.69,1.92
1989-07,Haryana,19.27,14.3,60.43,4.78
1989-08,Haryana,19.6,7.23,65.32,2.67
1989-09,Haryana,18.92,21.2,64.72,1.99
1989-10,Haryana,17.96,20.56,56.72,5.56
1989-11,Haryana,21.97,22.29,47.69,5.18
1989-12,Haryana,25.77,22.36,67.17,3.52
1990-01,Haryana,25.89,81.96,70.33,4.17
1990-02,Haryana,30.77,6.21,83.98,5.13
1990-03,Haryana,29.27,13.81,81.36,5.0
1990-04,Haryana,28.93,10.82,84.16,2.38
1990-05,Haryana,27.4,6.52,67.57,3.43
1990-06,Haryana,25.24,10.51,56.05,2.98
1990-07,Haryana,22.41,0.67,84.0,3.74
1990-08,Haryana,18.7,18.59,76.68,1.86
1990-09,Haryana,19.09,17.14,73.31,1.81
1990-10,Haryana,18.11,21.79,70.23,5.77
1990-11,Haryana,22.61,5.62,82.48,5.54
1990-12,Haryana,24.32,4.51,50.97,4.66
1991-01,Haryana,26.35,10.15,56.61,2.56
1991-02,Haryana,29.32,23.95,55.27,1.0
1991-03,Haryana,29.15,6.9,69.47,1.86
1991-04,Haryana,30.48,4.98,72.19,3.5
1991-05,Haryana,23.92,11.68,64.09,5.6
1991-06,Haryana,23.74,19.58,80.03,2.21
1991-07,Haryana,20.33,3.23,50.91,3.55
1991-08,Haryana,19.01,14.24,82.68,2.51
1991-09,Haryana,19.18,7.03,79.16,2.99
1991-10,Haryana,18.14,6.46,71.31,4.21
1991-11,Haryana,19.18,17.17,78.96,3.37
1991-12,Haryana,22.62,4.73,46.59,1.78
1992-01,Haryana,26.25,2.16,61.03,4.95
1992-02,Haryana,29.68,1.34,46.71,5.13
1992-03,Haryana,30.69,15.28,61.2,2.04
1992-04,Haryana,29.25,9.91,64.58,3.68
1992-05,Haryana,28.91,12.81,58.7,2.23
1992-06,Haryana,23.15,5.13,75.5,5.85
1992-07,Haryana,21.38,3.63,54.16,2.68
1992-08,Haryana,19.76,13.39,66.53,5.4
1992-09,Haryana,18.46,24.94,57.72,1.87
1992-10,Haryana,19.45,9.73,62.59,1.82
1992-11,Haryana,20.2,10.87,57.74,5.97
1992-12,Haryana,23.89,21.25,72.53,4.29
1993-01,Haryana,28.02,16.52,71.12,3.19
1993-02,Haryana,29.64,3.08,52.67,1.04
1993-03,Haryana,28.63,24.31,47.17,4.49
1993-04,Haryana,30.2,28.14,81.77,4.0
1993-05,Haryana,25.29,2.96,73.59,1.67
1993-06,Haryana,23.89,9.25,76.11,5.04
1993-07,Haryana,21.18,13.71,55.9,5.35
1993-08,Haryana,19.23,41.89,58.23,1.89
1993-09,Haryana,17.26,23.54,69.8,1.68
1993-10,Haryana,17.71,20.51,53.88,2.16
1993-11,Haryana,21.69,57.04,76.14,1.28
1993-12,Haryana,24.28,13.0,79.64,2.28
1994-01,Haryana,28.27,7.43,55.93,5.67
1994-02,Haryana,29.33,15.79,56.51,2.43
1994-03,Haryana,29.72,27.41,65.57,5.98
1994-04,Haryana,29.89,5.4,57.73,5.47
1994-05,Haryana,25.78,41.84,49.87,5.74
1994-06,Haryana,25.2,12.11,59.58,4.41
1994-07,Haryana,19.74,16.3,45.2,4.95
1994-08,Haryana,19.0,8.95,74.65,1.51
1994-09,Haryana,17.75,7.93,46.91,5.24
1994-10,Haryana,20.07,35.24,76.97,2.76
1994-11,Haryana,20.32,29.03,46.48,4.52
1994-12,Haryana,22.9,18.63,83.09,4.2
1995-01,Haryana,26.48,3.39,78.15,2.9
1995-02,Haryana,29.58,81.71,78.65,5.08
1995-03,Haryana,29.42,14.46,80.36,4.78
1995-04,Haryana,29.62,11.74,51.96,3.1
1995-05,Haryana,26.29,17.8,53.92,1.06
1995-06,Haryana,23.35,14.3,76.65,4.12
1995-07,Haryana,22.1,3.93,57.05,5.0
1995-08,Haryana,16.97,23.21,69.72,4.88
1995-09,Haryana,18.38,22.98,66.77,4.96
1995-10,Haryana,17.01,28.16,78.24,1.58
1995-11,Haryana,20.99,39.08,54.37,4.55
1995-12,Haryana,25.1,15.95,60.73,3.52
1996-01,Haryana,28.15,7.43,65.82,1.83
1996-02,Haryana,29.08,16.83,59.45,5.22
1996-03,Haryana,30.92,70.73,74.11,2.49
1996-04,Haryana,28.09,36.78,45.41,3.11
1996-05,Haryana,27.63,47.17,78.34,4.68
1996-06,Haryana,24.73,23.1,55.26,3.52
1996-07,Haryana,20.82,49.23,60.41,3.95
1996-08,Haryana,20.71,42.87,50.51,2.25
1996-09,Haryana,16.52,6.09,82.97,2.54
1996-10,Haryana,17.04,14.66,81.87,4.95
1996-11,Haryana,19.87,24.56,65.69,2.63
1996-12,Haryana,23.52,21.63,59.84,5.04
1997-01,Haryana,27.79,15.22,79.3,1.22
1997-02,Haryana,29.08,9.61,69.77,4.84
1997-03,Haryana,30.19,33.96,55.78,4.51
1997-04,Haryana,29.62,5.66,53.41,5.06
1997-05,Haryana,26.74,7.22,61.93,1.49
1997-06,Haryana,23.81,6.52,79.64,5.04
1997-07,Haryana,21.19,30.21,71.16,2.38
1997-08,Haryana,19.11,12.61,55.03,4.84
1997-09,Haryana,17.79,2.27,64.01,5.03
1997-10,Haryana,18.39,25.72,50.8,4.61
1997-11,Haryana,21.04,1.66,52.75,2.77
1997-12,Haryana,24.84,9.9,52.67,1.51
1998-01,Haryana,26.98,7.57,49.93,3.3
1998-02,Haryana,29.63,29.94,82.87,4.91
1998-03,Haryana,28.19,66.55,64.48,3.31
1998-04,Haryana,29.69,9.53,75.8,3.77
1998-05,Haryana,26.72,40.09,48.41,2.58
1998-06,Haryana,23.04,16.07,84.91,2.83
1998-07,Haryana,22.91,21.84,45.82,2.95
1998-08,Haryana,18.45,32.41,73.99,4.57
1998-09,Haryana,18.15,20.15,84.25,3.73
1998-10,Haryana,19.04,24.85,54.31,4.88
1998-11,Haryana,21.1,50.11,54.54,5.31
1998-12,Haryana,24.74,28.42,71.94,3.71
1999-01,Haryana,26.71,7.84,50.71,4.54
1999-02,Haryana,28.79,4.43,56.02,2.28
1999-03,Haryana,29.47,21.33,75.23,1.36
1999-04,Haryana,28.5,7.84,56.75,1.43
1999-05,Haryana,26.48,32.81,64.45,1.07
1999-06,Haryana,25.15,46.57,64.95,2.14
1999-07,Haryana,21.77,17.07,52.58,5.24
1999-08,Haryana,18.51,18.04,66.58,4.39
1999-09,Haryana,17.91,16.86,72.44,2.75
1999-10,Haryana,18.97,24.67,49.24,1.71
1999-11,Haryana,21.05,46.37,73.04,5.65
1999-12,Haryana,23.74,47.84,57.2,3.61
2000-01,Haryana,28.52,11.45,65.32,2.17
2000-02,Haryana,30.18,13.13,78.75,1.48
2000-03,Haryana,29.34,23.1,45.56,4.91
2000-04,Haryana,28.07,14.62,80.02,2.97
2000-05,Haryana,28.34,27.65,83.97,4.41
2000-06,Haryana,25.22,25.64,48.85,4.19
2000-07,Haryana,21.43,35.79,77.28,3.71
2000-08,Haryana,19.19,11.01,46.54,1.26
2000-09,Haryana,19.61,27.11,53.5,1.62
2000-10,Haryana,19.15,5.38,80.21,1.65
2000-11,Haryana,21.53,13.85,59.48,2.37
2000-12,Haryana,23.76,70.47,45.07,3.53
2001-01,Haryana,26.13,23.97,47.45,4.13
2001-02,Haryana,29.19,27.02,70.17,5.88
2001-03,Haryana,31.62,8.15,81.73,3.52
2001-04,Haryana,28.25,40.12,83.21,3.74
2001-05,Haryana,27.36,12.28,56.21,5.9
2001-06,Haryana,24.54,20.31,51.12,4.01
2001-07,Haryana,22.73,18.74,73.27,4.02
2001-08,Haryana,19.22,38.05,45.05,5.11
2001-09,Haryana,16.84,10.92,74.19,2.37
2001-10,Haryana,17.56,10.38,62.32,5.07
2001-11,Haryana,20.61,12.43,78.36,4.18
2001-12,Haryana,22.67,7.01,81.06,3.6
2002-01,Haryana,26.79,14.38,57.96,5.2
2002-02,Haryana,28.64,15.54,57.8,5.57
2002-03,Haryana,30.09,11.02,62.21,2.56
2002-04,Haryana,28.09,9.05,61.6,1.79
2002-05,Haryana,28.05,28.47,76.46,5.82
2002-06,Haryana,23.62,5.74,66.23,5.23
2002-07,Haryana,18.05,16.55,84.65,2.13
2002-08,Haryana,18.62,37.55,59.39,2.03
2002-09,Haryana,16.93,11.89,83.68,5.56
2002-10,Haryana,20.09,5.68,82.27,3.87
2002-11,Haryana,22.24,8.64,78.82,2.32
2002-12,Haryana,24.37,44.52,61.12,4.91
2003-01,Haryana,27.7,32.98,82.93,3.4
2003-02,Haryana,28.26,18.48,74.36,2.25
2003-03,Haryana,29.77,17.31,55.35,5.43
2003-04,Haryana,28.73,32.14,81.23,3.44
2003-05,Haryana,26.0,32.13,75.66,1.04
2003-06,Haryana,24.09,53.35,73.08,3.83
2003-07,Haryana,22.5,14.08,69.31,4.96
2003-08,Haryana,18.95,22.72,64.95,3.52
2003-09,Haryana,18.0,21.1,54.48,5.51
2003-10,Haryana,16.94,25.39,69.58,1.64
2003-11,Haryana,19.69,81.51,68.98,3.22
2003-12,Haryana,23.83,17.95,67.16,4.11
2004-01,Haryana,30.87,33.96,56.85,3.76
2004-02,Haryana,28.68,27.66,57.83,5.39
2004-03,Haryana,27.92,11.67,56.81,4.05
2004-04,Haryana,28.72,10.01,84.1,1.45
2004-05,Haryana,26.92,14.93,71.46,2.69
2004-06,Haryana,24.92,25.02,70.52,4.16
2004-07,Haryana,22.3,19.17,70.33,1.82
2004-08,Haryana,19.58,26.46,65.05,3.97
2004-09,Haryana,17.67,69.57,77.6,3.24
2004-10,Haryana,18.26,8.89,73.99,1.51
2004-11,Haryana,22.61,12.84,60.83,5.45
2004-12,Haryana,22.41,30.24,46.47,4.55
2005-01,Haryana,25.94,14.34,77.16,2.51
2005-02,Haryana,31.6,16.42,66.63,1.56
2005-03,Haryana,30.42,57.78,71.23,1.14
2005-04,Haryana,29.66,5.58,79.33,4.66
2005-05,Haryana,27.16,19.31,67.75,2.42
2005-06,Haryana,21.83,10.72,70.37,3.99
2005-07,Haryana,19.73,22.74,73.25,4.11
2005-08,Haryana,18.25,9.48,60.77,3.69
2005-09,Haryana,18.62,12.21,53.47,5.78
2005-10,Haryana,18.8,30.41,59.4,1.35
2005-11,Haryana,20.49,15.7,64.02,5.01
2005-12,Haryana,23.15,25.35,71.66,5.19
2006-01,Haryana,26.14,42.46,47.38,4.84
2006-02,Haryana,27.74,7.27,50.86,4.7
2006-03,Haryana,29.94,5.1,62.62,4.01
2006-04,Haryana,28.96,10.09,66.14,3.63
2006-05,Haryana,26.24,35.46,70.29,4.93
2006-06,Haryana,24.56,15.21,66.07,2.87
2006-07,Haryana,23.24,20.11,81.91,1.17
2006-08,Haryana,19.86,17.04,51.41,3.98
2006-09,Haryana,19.13,13.6,74.59,2.21
2006-10,Haryana,17.52,17.68,45.22,5.52
2006-11,Haryana,22.59,15.44,59.96,1.14
2006-12,Haryana,24.89,4.18,79.9,4.91
2007-01,Haryana,28.14,8.25,50.35,1.39
2007-02,Haryana,30.0,10.1,50.96,2.88
2007-03,Haryana,30.55,17.53,71.94,5.51
2007-04,Haryana,29.94,29.76,64.59,1.46
2007-05,Haryana,27.87,7.44,74.42,5.09
2007-06,Haryana,22.78,19.03,67.02,2.86
2007-07,Haryana,21.9,23.83,73.18,3.41
2007-08,Haryana,17.24,0.85,83.32,4.35
2007-09,Haryana,18.54,20.99,82.64,3.16
2007-10,Haryana,19.37,22.22,79.76,4.98
2007-11,Haryana,20.19,11.95,45.04,4.06
2007-12,Haryana,22.59,33.08,46.68,3.96
2008-01,Haryana,26.77,32.33,80.68,4.46
2008-02,Haryana,29.15,34.89,71.77,4.77
2008-03,Haryana,29.59,23.55,49.59,2.17
2008-04,Haryana,29.33,12.22,52.79,4.29
2008-05,Haryana,27.46,23.1,46.14,3.94
2008-06,Haryana,24.47,50.55,75.24,2.31
2008-07,Haryana,20.97,3.63,53.13,3.05
2008-08,Haryana,18.93,41.51,55.06,2.97
2008-09,Haryana,19.04,57.66,49.68,4.97
2008-10,Haryana,21.36,25.5,51.96,4.66
2008-11,Haryana,22.07,30.78,66.61,1.5
2008-12,Haryana,23.22,25.74,77.24,3.97
2009-01,Haryana,26.63,44.35,55.14,2.21
2009-02,Haryana,28.83,8.7,81.55,1.54
2009-03,Haryana,29.11,14.23,52.41,3.65
2009-04,Haryana,30.32,8.69,53.09,1.39
2009-05,Haryana,25.76,29.96,84.09,1.49
2009-06,Haryana,22.99,11.87,70.35,1.79
2009-07,Haryana,21.07,4.02,77.73,5.91
2009-08,Haryana,19.25,10.99,67.4,3.89
2009-09,Haryana,18.05,40.86,84.63,2.35
2009-10,Haryana,17.5,14.73,74.59,4.56
2009-11,Haryana,18.51,44.24,60.2,4.44
2009-12,Haryana,24.4,41.59,48.76,3.3
2010-01,Haryana,28.3,5.71,57.54,2.34
2010-02,Haryana,29.61,58.35,45.53,3.82
2010-03,Haryana,30.43,5.09,78.61,1.16
2010-04,Haryana,29.4,29.73,65.5,5.28
2010-05,Haryana,26.59,36.39,45.69,5.51
2010-06,Haryana,25.42,7.61,50.4,1.24
2010-07,Haryana,20.83,6.01,65.48,2.51
2010-08,Haryana,19.57,13.07,57.77,2.33
2010-09,Haryana,18.54,48.46,60.17,2.99
2010-10,Haryana,16.13,34.79,64.48,4.78
2010-11,Haryana,22.49,31.36,49.39,3.06
2010-12,Haryana,24.83,37.33,80.7,1.49
2011-01,Haryana,26.96,4.45,47.78,2.47
2011-02,Haryana,29.17,27.66,45.2,1.57
2011-03,Haryana,29.86,39.22,83.73,1.36
2011-04,Haryana,29.31,12.4,72.58,5.98
2011-05,Haryana,26.68,13.99,45.06,4.29
2011-06,Haryana,25.43,31.03,62.47,2.13
2011-07,Haryana,21.55,58.92,82.05,3.5
2011-08,Haryana,19.04,22.54,76.68,2.52
2011-09,Haryana,16.97,25.63,78.02,1.47
2011-10,Haryana,18.68,12.43,66.55,1.55
2011-11,Haryana,20.86,40.72,58.89,1.55
2011-12,Haryana,23.57,15.58,45.28,4.61
2012-01,Haryana,26.26,12.06,84.37,1.77
2012-02,Haryana,29.87,24.54,63.0,3.33
2012-03,Haryana,31.12,25.01,79.61,5.22
2012-04,Haryana,29.49,25.42,54.98,2.68
2012-05,Haryana,27.43,29.73,61.7,1.69
2012-06,Haryana,23.41,18.12,75.46,5.66
2012-07,Haryana,21.94,36.14,46.87,1.56
2012-08,Haryana,19.99,16.54,75.8,4.07
2012-09,Haryana,19.23,0.73,66.33,3.2
2012-10,Haryana,21.5,48.33,77.33,6.0
2012-11,Haryana,20.59,5.1,73.86,5.75
2012-12,Haryana,25.26,37.8,66.91,3.71
2013-01,Haryana,29.4,32.09,78.43,3.12
2013-02,Haryana,29.25,3.83,74.21,1.17
2013-03,Haryana,29.98,11.22,69.54,3.85
2013-04,Haryana,29.01,21.0,50.03,3.42
2013-05,Haryana,26.9,2.42,83.6,2.31
2013-06,Haryana,23.39,20.67,80.58,3.42
2013-07,Haryana,19.55,22.23,84.46,3.17
2013-08,Haryana,19.55,34.55,79.66,3.16
2013-09,Haryana,17.03,9.89,69.69,5.71
2013-10,Haryana,18.22,41.42,47.92,4.2
2013-11,Haryana,21.32,17.23,63.58,1.42
2013-12,Haryana,24.09,23.48,79.94,5.75
2014-01,Haryana,27.27,16.89,77.25,4.45
2014-02,Haryana,30.34,15.91,59.5,3.09
2014-03,Haryana,29.7,21.8,51.69,2.62
2014-04,Haryana,28.1,6.44,76.67,3.21
2014-05,Haryana,25.17,15.82,81.24,5.03
2014-06,Haryana,22.33,35.02,63.36,3.33
2014-07,Haryana,21.95,4.62,67.34,4.99
2014-08,Haryana,18.99,59.0,70.36,5.81
2014-09,Haryana,16.1,4.9,73.33,4.02
2014-10,Haryana,19.28,13.39,54.45,4.16
2014-11,Haryana,20.52,12.84,79.28,4.94
2014-12,Haryana,24.13,24.67,51.61,5.11
2015-01,Haryana,26.88,6.24,65.76,4.31
2015-02,Haryana,30.0,14.65,64.62,1.47
2015-03,Haryana,29.61,1.79,60.43,1.2
2015-04,Haryana,28.24,12.6,70.8,2.42
2015-05,Haryana,26.3,39.76,55.41,1.82
2015-06,Haryana,22.8,22.8,57.19,3.68
2015-07,Haryana,21.13,25.0,66.67,2.42
2015-08,Haryana,18.93,81.08,63.21,4.31
2015-09,Haryana,17.16,37.9,52.66,5.42
2015-10,Haryana,19.41,23.96,54.04,1.38
2015-11,Haryana,19.61,14.08,82.27,3.97
2015-12,Haryana,22.77,22.06,56.16,4.49
2016-01,Haryana,26.45,54.0,78.64,1.02
2016-02,Haryana,30.19,45.5,55.16,4.34
2016-03,Haryana,30.54,31.15,81.74,1.67
2016-04,Haryana,29.38,25.91,70.05,4.55
2016-05,Haryana,26.52,45.45,60.02,5.24
2016-06,Haryana,24.33,18.88,58.25,2.82
2016-07,Haryana,20.71,12.25,78.75,1.71
2016-08,Haryana,18.21,36.69,73.56,3.25
2016-09,Haryana,19.08,8.65,55.58,3.12
2016-10,Haryana,18.55,27.7,55.21,1.63
2016-11,Haryana,20.56,2.55,64.7,1.75
2016-12,Haryana,24.31,37.05,55.45,2.2
2017-01,Haryana,27.4,45.84,64.62,2.31
2017-02,Haryana,30.02,17.59,82.21,5.56
2017-03,Haryana,31.69,8.6,75.34,3.91
2017-04,Haryana,28.35,15.53,59.76,5.75
2017-05,Haryana,27.86,14.31,84.77,3.94
2017-06,Haryana,23.38,2.22,71.07,1.99
2017-07,Haryana,20.06,46.07,52.72,1.54
2017-08,Haryana,20.41,2.88,55.0,4.74
2017-09,Haryana,18.15,7.71,74.06,3.81
2017-10,Haryana,18.52,18.12,82.36,2.33
2017-11,Haryana,19.95,15.98,56.78,3.85
2017-12,Haryana,25.42,64.94,65.77,5.32
2018-01,Haryana,26.58,10.01,59.41,2.7
2018-02,Haryana,28.71,23.66,80.36,5.79
2018-03,Haryana,29.28,18.69,63.72,3.29
2018-04,Haryana,28.96,39.94,65.06,1.26
2018-05,Haryana,27.09,14.4,72.86,2.5
2018-06,Haryana,22.75,19.2,82.9,5.16
2018-07,Haryana,22.41,16.65,51.8,2.8
2018-08,Haryana,18.93,21.27,76.88,3.79
2018-09,Haryana,16.71,18.88,62.79,1.17
2018-10,Haryana,19.69,9.73,53.1,1.91
2018-11,Haryana,21.36,44.2,68.23,2.58
2018-12,Haryana,23.58,36.36,62.59,1.17
2019-01,Haryana,25.88,17.54,68.47,1.54
2019-02,Haryana,30.42,6.78,51.62,3.37
2019-03,Haryana,28.8,6.86,47.12,5.73
2019-04,Haryana,29.87,9.57,53.9,1.03
2019-05,Haryana,27.56,5.49,55.92,1.65
2019-06,Haryana,21.77,3.17,58.89,3.12
2019-07,Haryana,18.71,10.63,73.73,2.38
2019-08,Haryana,19.51,53.15,58.24,4.59
2019-09,Haryana,18.22,45.99,73.04,3.06
